TimePeriod,Volume
2024-01-01 00:00:00+00:00,6596
2024-01-01 01:00:00+00:00,7355
2024-01-01 02:00:00+00:00,6220
2024-01-01 03:00:00+00:00,4936
2024-01-01 04:00:00+00:00,3188
2024-01-01 05:00:00+00:00,1522
2024-01-01 06:00:00+00:00,1532
2024-01-01 07:00:00+00:00,1378
2024-01-01 08:00:00+00:00,1204
2024-01-01 09:00:00+00:00,1430
2024-01-01 10:00:00+00:00,2263
2024-01-01 11:00:00+00:00,2974
2024-01-01 12:00:00+00:00,3753
2024-01-01 13:00:00+00:00,3743
2024-01-01 14:00:00+00:00,4310
2024-01-01 15:00:00+00:00,4650
2024-01-01 16:00:00+00:00,4261
2024-01-01 17:00:00+00:00,3813
2024-01-01 18:00:00+00:00,3702
2024-01-01 19:00:00+00:00,3253
2024-01-01 20:00:00+00:00,2805
2024-01-01 21:00:00+00:00,2462
2024-01-01 22:00:00+00:00,2187
2024-01-01 23:00:00+00:00,1476
2024-01-02 00:00:00+00:00,967
2024-01-02 01:00:00+00:00,428
2024-01-02 02:00:00+00:00,244
2024-01-02 03:00:00+00:00,234
2024-01-02 04:00:00+00:00,285
2024-01-02 05:00:00+00:00,643
2024-01-02 06:00:00+00:00,1454
2024-01-02 07:00:00+00:00,2891
2024-01-02 08:00:00+00:00,3541
2024-01-02 09:00:00+00:00,3932
2024-01-02 10:00:00+00:00,4178
2024-01-02 11:00:00+00:00,4538
2024-01-02 12:00:00+00:00,4641
2024-01-02 13:00:00+00:00,4780
2024-01-02 14:00:00+00:00,5187
2024-01-02 15:00:00+00:00,5386
2024-01-02 16:00:00+00:00,5290
2024-01-02 17:00:00+00:00,5464
2024-01-02 18:00:00+00:00,5223
2024-01-02 19:00:00+00:00,4259
2024-01-02 20:00:00+00:00,3590
2024-01-02 21:00:00+00:00,3640
2024-01-02 22:00:00+00:00,2767
2024-01-02 23:00:00+00:00,1957
2024-01-03 00:00:00+00:00,1201
2024-01-03 01:00:00+00:00,462
2024-01-03 02:00:00+00:00,293
2024-01-03 03:00:00+00:00,193
2024-01-03 04:00:00+00:00,244
2024-01-03 05:00:00+00:00,632
2024-01-03 06:00:00+00:00,1468
2024-01-03 07:00:00+00:00,2631
2024-01-03 08:00:00+00:00,3797
2024-01-03 09:00:00+00:00,4336
2024-01-03 10:00:00+00:00,4408
2024-01-03 11:00:00+00:00,4741
2024-01-03 12:00:00+00:00,5008
2024-01-03 13:00:00+00:00,5300
2024-01-03 14:00:00+00:00,5621
2024-01-03 15:00:00+00:00,5656
2024-01-03 16:00:00+00:00,5717
2024-01-03 17:00:00+00:00,5751
2024-01-03 18:00:00+00:00,5823
2024-01-03 19:00:00+00:00,5070
2024-01-03 20:00:00+00:00,4388
2024-01-03 21:00:00+00:00,3962
2024-01-03 22:00:00+00:00,3242
2024-01-03 23:00:00+00:00,2483
2024-01-04 00:00:00+00:00,1164
2024-01-04 01:00:00+00:00,535
2024-01-04 02:00:00+00:00,336
2024-01-04 03:00:00+00:00,270
2024-01-04 04:00:00+00:00,252
2024-01-04 05:00:00+00:00,563
2024-01-04 06:00:00+00:00,1471
2024-01-04 07:00:00+00:00,2699
2024-01-04 08:00:00+00:00,3967
2024-01-04 09:00:00+00:00,4488
2024-01-04 10:00:00+00:00,4742
2024-01-04 11:00:00+00:00,4862
2024-01-04 12:00:00+00:00,5284
2024-01-04 13:00:00+00:00,5400
2024-01-04 14:00:00+00:00,6038
2024-01-04 15:00:00+00:00,7128
2024-01-04 16:00:00+00:00,7568
2024-01-04 17:00:00+00:00,8476
2024-01-04 18:00:00+00:00,8660
2024-01-04 19:00:00+00:00,7176
2024-01-04 20:00:00+00:00,6365
2024-01-04 21:00:00+00:00,6652
2024-01-04 22:00:00+00:00,5448
2024-01-04 23:00:00+00:00,3357
2024-01-05 00:00:00+00:00,1834
2024-01-05 01:00:00+00:00,935
2024-01-05 02:00:00+00:00,527
2024-01-05 03:00:00+00:00,380
2024-01-05 04:00:00+00:00,247
2024-01-05 05:00:00+00:00,627
2024-01-05 06:00:00+00:00,1626
2024-01-05 07:00:00+00:00,3051
2024-01-05 08:00:00+00:00,4225
2024-01-05 09:00:00+00:00,4873
2024-01-05 10:00:00+00:00,5176
2024-01-05 11:00:00+00:00,5378
2024-01-05 12:00:00+00:00,5610
2024-01-05 13:00:00+00:00,5893
2024-01-05 14:00:00+00:00,6325
2024-01-05 15:00:00+00:00,6731
2024-01-05 16:00:00+00:00,6846
2024-01-05 17:00:00+00:00,7627
2024-01-05 18:00:00+00:00,7744
2024-01-05 19:00:00+00:00,6514
2024-01-05 20:00:00+00:00,5313
2024-01-05 21:00:00+00:00,5443
2024-01-05 22:00:00+00:00,5547
2024-01-05 23:00:00+00:00,4706
2024-01-06 00:00:00+00:00,3730
2024-01-06 01:00:00+00:00,2786
2024-01-06 02:00:00+00:00,1847
2024-01-06 03:00:00+00:00,1223
2024-01-06 04:00:00+00:00,658
2024-01-06 05:00:00+00:00,427
2024-01-06 06:00:00+00:00,804
2024-01-06 07:00:00+00:00,1338
2024-01-06 08:00:00+00:00,2140
2024-01-06 09:00:00+00:00,3232
2024-01-06 10:00:00+00:00,4100
2024-01-06 11:00:00+00:00,4755
2024-01-06 12:00:00+00:00,5428
2024-01-06 13:00:00+00:00,5693
2024-01-06 14:00:00+00:00,5900
2024-01-06 15:00:00+00:00,6613
2024-01-06 16:00:00+00:00,6665
2024-01-06 17:00:00+00:00,6545
2024-01-06 18:00:00+00:00,6397
2024-01-06 19:00:00+00:00,6317
2024-01-06 20:00:00+00:00,4786
2024-01-06 21:00:00+00:00,5065
2024-01-06 22:00:00+00:00,5552
2024-01-06 23:00:00+00:00,5116
2024-01-07 00:00:00+00:00,3876
2024-01-07 01:00:00+00:00,2735
2024-01-07 02:00:00+00:00,1929
2024-01-07 03:00:00+00:00,1120
2024-01-07 04:00:00+00:00,541
2024-01-07 05:00:00+00:00,395
2024-01-07 06:00:00+00:00,677
2024-01-07 07:00:00+00:00,866
2024-01-07 08:00:00+00:00,1473
2024-01-07 09:00:00+00:00,2152
2024-01-07 10:00:00+00:00,3169
2024-01-07 11:00:00+00:00,4087
2024-01-07 12:00:00+00:00,4257
2024-01-07 13:00:00+00:00,4349
2024-01-07 14:00:00+00:00,4396
2024-01-07 15:00:00+00:00,4600
2024-01-07 16:00:00+00:00,4714
2024-01-07 17:00:00+00:00,4277
2024-01-07 18:00:00+00:00,4088
2024-01-07 19:00:00+00:00,3603
2024-01-07 20:00:00+00:00,3264
2024-01-07 21:00:00+00:00,2965
2024-01-07 22:00:00+00:00,2443
2024-01-07 23:00:00+00:00,1567
2024-01-08 00:00:00+00:00,992
2024-01-08 01:00:00+00:00,425
2024-01-08 02:00:00+00:00,212
2024-01-08 03:00:00+00:00,204
2024-01-08 04:00:00+00:00,241
2024-01-08 05:00:00+00:00,596
2024-01-08 06:00:00+00:00,1586
2024-01-08 07:00:00+00:00,3182
2024-01-08 08:00:00+00:00,4035
2024-01-08 09:00:00+00:00,4139
2024-01-08 10:00:00+00:00,4170
2024-01-08 11:00:00+00:00,4184
2024-01-08 12:00:00+00:00,4512
2024-01-08 13:00:00+00:00,4562
2024-01-08 14:00:00+00:00,5137
2024-01-08 15:00:00+00:00,5370
2024-01-08 16:00:00+00:00,5253
2024-01-08 17:00:00+00:00,5969
2024-01-08 18:00:00+00:00,6871
2024-01-08 19:00:00+00:00,5152
2024-01-08 20:00:00+00:00,4164
2024-01-08 21:00:00+00:00,3742
2024-01-08 22:00:00+00:00,2806
2024-01-08 23:00:00+00:00,2530
2024-01-09 00:00:00+00:00,1014
2024-01-09 01:00:00+00:00,511
2024-01-09 02:00:00+00:00,238
2024-01-09 03:00:00+00:00,174
2024-01-09 04:00:00+00:00,244
2024-01-09 05:00:00+00:00,609
2024-01-09 06:00:00+00:00,1533
2024-01-09 07:00:00+00:00,3470
2024-01-09 08:00:00+00:00,4794
2024-01-09 09:00:00+00:00,4834
2024-01-09 10:00:00+00:00,4827
2024-01-09 11:00:00+00:00,5515
2024-01-09 12:00:00+00:00,5252
2024-01-09 13:00:00+00:00,5476
2024-01-09 14:00:00+00:00,6362
2024-01-09 15:00:00+00:00,6620
2024-01-09 16:00:00+00:00,6138
2024-01-09 17:00:00+00:00,7750
2024-01-09 18:00:00+00:00,8053
2024-01-09 19:00:00+00:00,5594
2024-01-09 20:00:00+00:00,4579
2024-01-09 21:00:00+00:00,5220
2024-01-09 22:00:00+00:00,3650
2024-01-09 23:00:00+00:00,1505
2024-01-10 00:00:00+00:00,811
2024-01-10 01:00:00+00:00,410
2024-01-10 02:00:00+00:00,324
2024-01-10 03:00:00+00:00,288
2024-01-10 04:00:00+00:00,293
2024-01-10 05:00:00+00:00,644
2024-01-10 06:00:00+00:00,1537
2024-01-10 07:00:00+00:00,3588
2024-01-10 08:00:00+00:00,4884
2024-01-10 09:00:00+00:00,4697
2024-01-10 10:00:00+00:00,4644
2024-01-10 11:00:00+00:00,4878
2024-01-10 12:00:00+00:00,5227
2024-01-10 13:00:00+00:00,5631
2024-01-10 14:00:00+00:00,6071
2024-01-10 15:00:00+00:00,6202
2024-01-10 16:00:00+00:00,5991
2024-01-10 17:00:00+00:00,7071
2024-01-10 18:00:00+00:00,7197
2024-01-10 19:00:00+00:00,6146
2024-01-10 20:00:00+00:00,5810
2024-01-10 21:00:00+00:00,5598
2024-01-10 22:00:00+00:00,4302
2024-01-10 23:00:00+00:00,2756
2024-01-11 00:00:00+00:00,1401
2024-01-11 01:00:00+00:00,724
2024-01-11 02:00:00+00:00,411
2024-01-11 03:00:00+00:00,301
2024-01-11 04:00:00+00:00,313
2024-01-11 05:00:00+00:00,635
2024-01-11 06:00:00+00:00,1552
2024-01-11 07:00:00+00:00,3491
2024-01-11 08:00:00+00:00,5120
2024-01-11 09:00:00+00:00,5105
2024-01-11 10:00:00+00:00,4935
2024-01-11 11:00:00+00:00,5282
2024-01-11 12:00:00+00:00,5685
2024-01-11 13:00:00+00:00,5723
2024-01-11 14:00:00+00:00,6216
2024-01-11 15:00:00+00:00,6530
2024-01-11 16:00:00+00:00,6422
2024-01-11 17:00:00+00:00,7618
2024-01-11 18:00:00+00:00,8016
2024-01-11 19:00:00+00:00,7240
2024-01-11 20:00:00+00:00,6240
2024-01-11 21:00:00+00:00,6443
2024-01-11 22:00:00+00:00,5491
2024-01-11 23:00:00+00:00,4116
2024-01-12 00:00:00+00:00,2198
2024-01-12 01:00:00+00:00,1225
2024-01-12 02:00:00+00:00,652
2024-01-12 03:00:00+00:00,432
2024-01-12 04:00:00+00:00,429
2024-01-12 05:00:00+00:00,684
2024-01-12 06:00:00+00:00,1502
2024-01-12 07:00:00+00:00,3170
2024-01-12 08:00:00+00:00,4083
2024-01-12 09:00:00+00:00,4369
2024-01-12 10:00:00+00:00,4806
2024-01-12 11:00:00+00:00,5021
2024-01-12 12:00:00+00:00,5206
2024-01-12 13:00:00+00:00,5561
2024-01-12 14:00:00+00:00,6403
2024-01-12 15:00:00+00:00,6580
2024-01-12 16:00:00+00:00,6536
2024-01-12 17:00:00+00:00,6830
2024-01-12 18:00:00+00:00,6937
2024-01-12 19:00:00+00:00,6896
2024-01-12 20:00:00+00:00,5418
2024-01-12 21:00:00+00:00,5551
2024-01-12 22:00:00+00:00,6721
2024-01-12 23:00:00+00:00,6445
2024-01-13 00:00:00+00:00,4700
2024-01-13 01:00:00+00:00,3424
2024-01-13 02:00:00+00:00,2699
2024-01-13 03:00:00+00:00,1418
2024-01-13 04:00:00+00:00,689
2024-01-13 05:00:00+00:00,449
2024-01-13 06:00:00+00:00,700
2024-01-13 07:00:00+00:00,1099
2024-01-13 08:00:00+00:00,1897
2024-01-13 09:00:00+00:00,2889
2024-01-13 10:00:00+00:00,3692
2024-01-13 11:00:00+00:00,4692
2024-01-13 12:00:00+00:00,6396
2024-01-13 13:00:00+00:00,5846
2024-01-13 14:00:00+00:00,5824
2024-01-13 15:00:00+00:00,6363
2024-01-13 16:00:00+00:00,6939
2024-01-13 17:00:00+00:00,7257
2024-01-13 18:00:00+00:00,7522
2024-01-13 19:00:00+00:00,6808
2024-01-13 20:00:00+00:00,5600
2024-01-13 21:00:00+00:00,5675
2024-01-13 22:00:00+00:00,6075
2024-01-13 23:00:00+00:00,6105
2024-01-14 00:00:00+00:00,5381
2024-01-14 01:00:00+00:00,4081
2024-01-14 02:00:00+00:00,2853
2024-01-14 03:00:00+00:00,2010
2024-01-14 04:00:00+00:00,1070
2024-01-14 05:00:00+00:00,411
2024-01-14 06:00:00+00:00,651
2024-01-14 07:00:00+00:00,1134
2024-01-14 08:00:00+00:00,1890
2024-01-14 09:00:00+00:00,2887
2024-01-14 10:00:00+00:00,4169
2024-01-14 11:00:00+00:00,4794
2024-01-14 12:00:00+00:00,5514
2024-01-14 13:00:00+00:00,5911
2024-01-14 14:00:00+00:00,5811
2024-01-14 15:00:00+00:00,5497
2024-01-14 16:00:00+00:00,6233
2024-01-14 17:00:00+00:00,6198
2024-01-14 18:00:00+00:00,5901
2024-01-14 19:00:00+00:00,5163
2024-01-14 20:00:00+00:00,4466
2024-01-14 21:00:00+00:00,4258
2024-01-14 22:00:00+00:00,4007
2024-01-14 23:00:00+00:00,4130
2024-01-15 00:00:00+00:00,2237
2024-01-15 01:00:00+00:00,1085
2024-01-15 02:00:00+00:00,754
2024-01-15 03:00:00+00:00,443
2024-01-15 04:00:00+00:00,358
2024-01-15 05:00:00+00:00,483
2024-01-15 06:00:00+00:00,906
2024-01-15 07:00:00+00:00,1361
2024-01-15 08:00:00+00:00,2440
2024-01-15 09:00:00+00:00,3098
2024-01-15 10:00:00+00:00,3847
2024-01-15 11:00:00+00:00,4605
2024-01-15 12:00:00+00:00,5077
2024-01-15 13:00:00+00:00,5477
2024-01-15 14:00:00+00:00,5944
2024-01-15 15:00:00+00:00,5791
2024-01-15 16:00:00+00:00,5686
2024-01-15 17:00:00+00:00,5739
2024-01-15 18:00:00+00:00,5273
2024-01-15 19:00:00+00:00,4540
2024-01-15 20:00:00+00:00,3752
2024-01-15 21:00:00+00:00,3352
2024-01-15 22:00:00+00:00,2756
2024-01-15 23:00:00+00:00,2029
2024-01-16 00:00:00+00:00,1301
2024-01-16 01:00:00+00:00,722
2024-01-16 02:00:00+00:00,321
2024-01-16 03:00:00+00:00,211
2024-01-16 04:00:00+00:00,265
2024-01-16 05:00:00+00:00,654
2024-01-16 06:00:00+00:00,1718
2024-01-16 07:00:00+00:00,3539
2024-01-16 08:00:00+00:00,4621
2024-01-16 09:00:00+00:00,4518
2024-01-16 10:00:00+00:00,4653
2024-01-16 11:00:00+00:00,4622
2024-01-16 12:00:00+00:00,4901
2024-01-16 13:00:00+00:00,5373
2024-01-16 14:00:00+00:00,5882
2024-01-16 15:00:00+00:00,6051
2024-01-16 16:00:00+00:00,6275
2024-01-16 17:00:00+00:00,6864
2024-01-16 18:00:00+00:00,6903
2024-01-16 19:00:00+00:00,5747
2024-01-16 20:00:00+00:00,5367
2024-01-16 21:00:00+00:00,5677
2024-01-16 22:00:00+00:00,4312
2024-01-16 23:00:00+00:00,2560
2024-01-17 00:00:00+00:00,1498
2024-01-17 01:00:00+00:00,723
2024-01-17 02:00:00+00:00,364
2024-01-17 03:00:00+00:00,241
2024-01-17 04:00:00+00:00,271
2024-01-17 05:00:00+00:00,755
2024-01-17 06:00:00+00:00,1861
2024-01-17 07:00:00+00:00,4189
2024-01-17 08:00:00+00:00,5958
2024-01-17 09:00:00+00:00,5784
2024-01-17 10:00:00+00:00,5364
2024-01-17 11:00:00+00:00,5646
2024-01-17 12:00:00+00:00,5850
2024-01-17 13:00:00+00:00,5743
2024-01-17 14:00:00+00:00,6282
2024-01-17 15:00:00+00:00,6965
2024-01-17 16:00:00+00:00,6927
2024-01-17 17:00:00+00:00,8232
2024-01-17 18:00:00+00:00,9151
2024-01-17 19:00:00+00:00,7241
2024-01-17 20:00:00+00:00,6449
2024-01-17 21:00:00+00:00,6712
2024-01-17 22:00:00+00:00,5350
2024-01-17 23:00:00+00:00,2809
2024-01-18 00:00:00+00:00,1427
2024-01-18 01:00:00+00:00,640
2024-01-18 02:00:00+00:00,377
2024-01-18 03:00:00+00:00,236
2024-01-18 04:00:00+00:00,262
2024-01-18 05:00:00+00:00,634
2024-01-18 06:00:00+00:00,1772
2024-01-18 07:00:00+00:00,4018
2024-01-18 08:00:00+00:00,5422
2024-01-18 09:00:00+00:00,5381
2024-01-18 10:00:00+00:00,5381
2024-01-18 11:00:00+00:00,5445
2024-01-18 12:00:00+00:00,5682
2024-01-18 13:00:00+00:00,5842
2024-01-18 14:00:00+00:00,6319
2024-01-18 15:00:00+00:00,6674
2024-01-18 16:00:00+00:00,6747
2024-01-18 17:00:00+00:00,7862
2024-01-18 18:00:00+00:00,8572
2024-01-18 19:00:00+00:00,7478
2024-01-18 20:00:00+00:00,6777
2024-01-18 21:00:00+00:00,6790
2024-01-18 22:00:00+00:00,6328
2024-01-18 23:00:00+00:00,4292
2024-01-19 00:00:00+00:00,2075
2024-01-19 01:00:00+00:00,1251
2024-01-19 02:00:00+00:00,684
2024-01-19 03:00:00+00:00,444
2024-01-19 04:00:00+00:00,358
2024-01-19 05:00:00+00:00,610
2024-01-19 06:00:00+00:00,1389
2024-01-19 07:00:00+00:00,2987
2024-01-19 08:00:00+00:00,4311
2024-01-19 09:00:00+00:00,4334
2024-01-19 10:00:00+00:00,4424
2024-01-19 11:00:00+00:00,4504
2024-01-19 12:00:00+00:00,4894
2024-01-19 13:00:00+00:00,4986
2024-01-19 14:00:00+00:00,5674
2024-01-19 15:00:00+00:00,5788
2024-01-19 16:00:00+00:00,5955
2024-01-19 17:00:00+00:00,6643
2024-01-19 18:00:00+00:00,7234
2024-01-19 19:00:00+00:00,6445
2024-01-19 20:00:00+00:00,5078
2024-01-19 21:00:00+00:00,5307
2024-01-19 22:00:00+00:00,5453
2024-01-19 23:00:00+00:00,5123
2024-01-20 00:00:00+00:00,5146
2024-01-20 01:00:00+00:00,3892
2024-01-20 02:00:00+00:00,2504
2024-01-20 03:00:00+00:00,1574
2024-01-20 04:00:00+00:00,827
2024-01-20 05:00:00+00:00,329
2024-01-20 06:00:00+00:00,741
2024-01-20 07:00:00+00:00,1098
2024-01-20 08:00:00+00:00,1948
2024-01-20 09:00:00+00:00,3233
2024-01-20 10:00:00+00:00,4284
2024-01-20 11:00:00+00:00,4974
2024-01-20 12:00:00+00:00,5813
2024-01-20 13:00:00+00:00,6121
2024-01-20 14:00:00+00:00,6243
2024-01-20 15:00:00+00:00,6604
2024-01-20 16:00:00+00:00,7401
2024-01-20 17:00:00+00:00,6999
2024-01-20 18:00:00+00:00,6901
2024-01-20 19:00:00+00:00,7532
2024-01-20 20:00:00+00:00,5879
2024-01-20 21:00:00+00:00,5403
2024-01-20 22:00:00+00:00,6281
2024-01-20 23:00:00+00:00,7041
2024-01-21 00:00:00+00:00,5066
2024-01-21 01:00:00+00:00,4174
2024-01-21 02:00:00+00:00,3581
2024-01-21 03:00:00+00:00,1870
2024-01-21 04:00:00+00:00,907
2024-01-21 05:00:00+00:00,448
2024-01-21 06:00:00+00:00,637
2024-01-21 07:00:00+00:00,960
2024-01-21 08:00:00+00:00,1508
2024-01-21 09:00:00+00:00,2636
2024-01-21 10:00:00+00:00,3820
2024-01-21 11:00:00+00:00,4817
2024-01-21 12:00:00+00:00,5601
2024-01-21 13:00:00+00:00,5318
2024-01-21 14:00:00+00:00,5725
2024-01-21 15:00:00+00:00,5647
2024-01-21 16:00:00+00:00,5503
2024-01-21 17:00:00+00:00,5578
2024-01-21 18:00:00+00:00,5248
2024-01-21 19:00:00+00:00,4006
2024-01-21 20:00:00+00:00,3530
2024-01-21 21:00:00+00:00,3549
2024-01-21 22:00:00+00:00,2588
2024-01-21 23:00:00+00:00,1785
2024-01-22 00:00:00+00:00,1043
2024-01-22 01:00:00+00:00,434
2024-01-22 02:00:00+00:00,260
2024-01-22 03:00:00+00:00,190
2024-01-22 04:00:00+00:00,261
2024-01-22 05:00:00+00:00,584
2024-01-22 06:00:00+00:00,1633
2024-01-22 07:00:00+00:00,3496
2024-01-22 08:00:00+00:00,4834
2024-01-22 09:00:00+00:00,4963
2024-01-22 10:00:00+00:00,4523
2024-01-22 11:00:00+00:00,4475
2024-01-22 12:00:00+00:00,4809
2024-01-22 13:00:00+00:00,4848
2024-01-22 14:00:00+00:00,5639
2024-01-22 15:00:00+00:00,5704
2024-01-22 16:00:00+00:00,5773
2024-01-22 17:00:00+00:00,6351
2024-01-22 18:00:00+00:00,6295
2024-01-22 19:00:00+00:00,5309
2024-01-22 20:00:00+00:00,4942
2024-01-22 21:00:00+00:00,4479
2024-01-22 22:00:00+00:00,2849
2024-01-22 23:00:00+00:00,1956
2024-01-23 00:00:00+00:00,1471
2024-01-23 01:00:00+00:00,504
2024-01-23 02:00:00+00:00,236
2024-01-23 03:00:00+00:00,185
2024-01-23 04:00:00+00:00,209
2024-01-23 05:00:00+00:00,569
2024-01-23 06:00:00+00:00,1580
2024-01-23 07:00:00+00:00,3535
2024-01-23 08:00:00+00:00,5000
2024-01-23 09:00:00+00:00,5280
2024-01-23 10:00:00+00:00,5275
2024-01-23 11:00:00+00:00,5774
2024-01-23 12:00:00+00:00,5797
2024-01-23 13:00:00+00:00,5610
2024-01-23 14:00:00+00:00,6021
2024-01-23 15:00:00+00:00,6162
2024-01-23 16:00:00+00:00,6095
2024-01-23 17:00:00+00:00,7079
2024-01-23 18:00:00+00:00,7440
2024-01-23 19:00:00+00:00,6168
2024-01-23 20:00:00+00:00,5853
2024-01-23 21:00:00+00:00,6279
2024-01-23 22:00:00+00:00,4793
2024-01-23 23:00:00+00:00,2976
2024-01-24 00:00:00+00:00,1847
2024-01-24 01:00:00+00:00,583
2024-01-24 02:00:00+00:00,367
2024-01-24 03:00:00+00:00,210
2024-01-24 04:00:00+00:00,240
2024-01-24 05:00:00+00:00,606
2024-01-24 06:00:00+00:00,1533
2024-01-24 07:00:00+00:00,3842
2024-01-24 08:00:00+00:00,5124
2024-01-24 09:00:00+00:00,5148
2024-01-24 10:00:00+00:00,4842
2024-01-24 11:00:00+00:00,5135
2024-01-24 12:00:00+00:00,5816
2024-01-24 13:00:00+00:00,5828
2024-01-24 14:00:00+00:00,6402
2024-01-24 15:00:00+00:00,6570
2024-01-24 16:00:00+00:00,6514
2024-01-24 17:00:00+00:00,7515
2024-01-24 18:00:00+00:00,7948
2024-01-24 19:00:00+00:00,7069
2024-01-24 20:00:00+00:00,6536
2024-01-24 21:00:00+00:00,6200
2024-01-24 22:00:00+00:00,5670
2024-01-24 23:00:00+00:00,3575
2024-01-25 00:00:00+00:00,1677
2024-01-25 01:00:00+00:00,728
2024-01-25 02:00:00+00:00,379
2024-01-25 03:00:00+00:00,282
2024-01-25 04:00:00+00:00,285
2024-01-25 05:00:00+00:00,745
2024-01-25 06:00:00+00:00,1747
2024-01-25 07:00:00+00:00,3878
2024-01-25 08:00:00+00:00,5860
2024-01-25 09:00:00+00:00,5680
2024-01-25 10:00:00+00:00,5079
2024-01-25 11:00:00+00:00,5052
2024-01-25 12:00:00+00:00,5411
2024-01-25 13:00:00+00:00,5643
2024-01-25 14:00:00+00:00,6297
2024-01-25 15:00:00+00:00,6579
2024-01-25 16:00:00+00:00,6427
2024-01-25 17:00:00+00:00,7577
2024-01-25 18:00:00+00:00,8639
2024-01-25 19:00:00+00:00,7081
2024-01-25 20:00:00+00:00,6653
2024-01-25 21:00:00+00:00,7184
2024-01-25 22:00:00+00:00,6847
2024-01-25 23:00:00+00:00,4588
2024-01-26 00:00:00+00:00,2697
2024-01-26 01:00:00+00:00,1394
2024-01-26 02:00:00+00:00,786
2024-01-26 03:00:00+00:00,517
2024-01-26 04:00:00+00:00,461
2024-01-26 05:00:00+00:00,698
2024-01-26 06:00:00+00:00,1767
2024-01-26 07:00:00+00:00,3835
2024-01-26 08:00:00+00:00,4704
2024-01-26 09:00:00+00:00,4616
2024-01-26 10:00:00+00:00,5153
2024-01-26 11:00:00+00:00,4953
2024-01-26 12:00:00+00:00,5315
2024-01-26 13:00:00+00:00,5750
2024-01-26 14:00:00+00:00,6344
2024-01-26 15:00:00+00:00,6479
2024-01-26 16:00:00+00:00,6309
2024-01-26 17:00:00+00:00,6935
2024-01-26 18:00:00+00:00,7135
2024-01-26 19:00:00+00:00,6802
2024-01-26 20:00:00+00:00,5359
2024-01-26 21:00:00+00:00,5675
2024-01-26 22:00:00+00:00,6294
2024-01-26 23:00:00+00:00,5826
2024-01-27 00:00:00+00:00,5036
2024-01-27 01:00:00+00:00,4392
2024-01-27 02:00:00+00:00,3454
2024-01-27 03:00:00+00:00,1949
2024-01-27 04:00:00+00:00,1079
2024-01-27 05:00:00+00:00,482
2024-01-27 06:00:00+00:00,707
2024-01-27 07:00:00+00:00,1149
2024-01-27 08:00:00+00:00,2121
2024-01-27 09:00:00+00:00,3249
2024-01-27 10:00:00+00:00,4335
2024-01-27 11:00:00+00:00,5128
2024-01-27 12:00:00+00:00,5960
2024-01-27 13:00:00+00:00,6174
2024-01-27 14:00:00+00:00,6184
2024-01-27 15:00:00+00:00,6151
2024-01-27 16:00:00+00:00,6623
2024-01-27 17:00:00+00:00,6527
2024-01-27 18:00:00+00:00,7044
2024-01-27 19:00:00+00:00,6525
2024-01-27 20:00:00+00:00,5351
2024-01-27 21:00:00+00:00,6780
2024-01-27 22:00:00+00:00,7115
2024-01-27 23:00:00+00:00,7000
2024-01-28 00:00:00+00:00,6634
2024-01-28 01:00:00+00:00,5538
2024-01-28 02:00:00+00:00,3825
2024-01-28 03:00:00+00:00,2702
2024-01-28 04:00:00+00:00,1556
2024-01-28 05:00:00+00:00,442
2024-01-28 06:00:00+00:00,701
2024-01-28 07:00:00+00:00,1259
2024-01-28 08:00:00+00:00,1735
2024-01-28 09:00:00+00:00,2811
2024-01-28 10:00:00+00:00,4144
2024-01-28 11:00:00+00:00,5086
2024-01-28 12:00:00+00:00,5954
2024-01-28 13:00:00+00:00,6912
2024-01-28 14:00:00+00:00,6449
2024-01-28 15:00:00+00:00,5784
2024-01-28 16:00:00+00:00,5426
2024-01-28 17:00:00+00:00,5320
2024-01-28 18:00:00+00:00,4917
2024-01-28 19:00:00+00:00,3751
2024-01-28 20:00:00+00:00,3798
2024-01-28 21:00:00+00:00,3431
2024-01-28 22:00:00+00:00,2843
2024-01-28 23:00:00+00:00,1819
2024-01-29 00:00:00+00:00,1121
2024-01-29 01:00:00+00:00,533
2024-01-29 02:00:00+00:00,265
2024-01-29 03:00:00+00:00,226
2024-01-29 04:00:00+00:00,255
2024-01-29 05:00:00+00:00,643
2024-01-29 06:00:00+00:00,1468
2024-01-29 07:00:00+00:00,3228
2024-01-29 08:00:00+00:00,4417
2024-01-29 09:00:00+00:00,4509
2024-01-29 10:00:00+00:00,4384
2024-01-29 11:00:00+00:00,4487
2024-01-29 12:00:00+00:00,4896
2024-01-29 13:00:00+00:00,5104
2024-01-29 14:00:00+00:00,5582
2024-01-29 15:00:00+00:00,5811
2024-01-29 16:00:00+00:00,5582
2024-01-29 17:00:00+00:00,6241
2024-01-29 18:00:00+00:00,6378
2024-01-29 19:00:00+00:00,5278
2024-01-29 20:00:00+00:00,4817
2024-01-29 21:00:00+00:00,4181
2024-01-29 22:00:00+00:00,3148
2024-01-29 23:00:00+00:00,1993
2024-01-30 00:00:00+00:00,1662
2024-01-30 01:00:00+00:00,487
2024-01-30 02:00:00+00:00,259
2024-01-30 03:00:00+00:00,157
2024-01-30 04:00:00+00:00,202
2024-01-30 05:00:00+00:00,603
2024-01-30 06:00:00+00:00,1594
2024-01-30 07:00:00+00:00,3710
2024-01-30 08:00:00+00:00,4912
